inputs,labels,predictions
"Раскраски по номерам интересны как для детей, так и взрослых.",Paintings by numbers are interesting for both children and adults.,"Here is the translation:

Coloring by numbers is interesting for both children and adults."
"Ведь многие любят рисовать, но порой не хватает способностей или навыков.","After all, many people like to draw, but sometimes lack the ability or skills.","Here is the translation of the given Russian text to English:

""After all, many people like to draw, but sometimes they lack the skills or abilities."""
"Это несложное, но очень увлекательное занятие позволяет расслабиться, реализовать творческий потенциал и своими руками создать шедевры.","This simple but fascinating activity allows you to relax, fulfill your creative potential and create masterpieces with your own hands.","Here is the translation from Russian to English:

""This is a simple, but very engaging activity that allows you to relax, realize your creative potential, and create masterpieces with your own hands."""
"В ассортименте много необычных картин и ""неизбитых"" сюжетов!",There are many unusual paintings and offbeat subjects available!,"Here is the translation of the given Russian text to English:

""In the assortment, there are many unusual paintings and 'unconventional' plots!"""
"Мы разрабатываем актуальные сюжеты самостоятельно и стараемся, чтобы результат вас порадовал!",We design the latest subjects ourselves and try to please you with the result!,"Here is the translation of the given Russian text to English:

""We develop relevant storylines on our own and try to make sure the result pleases you!"""
Все очень просто!,It is that simple!,"The translation of ""Все очень просто!"" from Russian to English is:

""It's all very simple!"""
"При раскрашивании контуры, нанесенные на холст, не ""поплывут"", они не растворяются водой.","The edges on the canvas will not flow as you paint, they do not dissolve with water.","Here is the translation of the given Russian text to English:

""When coloring, the contours applied to the canvas do not 'float', they do not dissolve in water."""
"Каждый сегмент пронумерован, чтобы не потеряться в красках.",Each segment is numbered so as not to get lost in the colors.,"Here is the translation of the given Russian text to English:

""Each segment is numbered, so you don't get lost in the colors.""

However, a more literal translation would be:

""Each segment is numbered, so as not to get lost in"
"Картина в готовом виде станет ярким элементом обстановки, изюминкой интерьера, привлекающей внимание с первого взгляда.","The finished painting will become a bright decoration element, a highlight of the interior that catches your eye at first glance.","Here is the translation:

The finished painting will become a bright element of the interior, a unique feature that catches the eye at first glance."
А ведь эту картину нарисовал не какой-то художник.,But this painting was not made by some artist.,"Here is the translation of the Russian text to English:

""But this picture was drawn not by some artist.""

Let me know if you'd like me to help with anything else!"
Её нарисовали вы сами.,You made it yourself.,"Here is the translation of the Russian sentence to English:

""You drew it yourselves."""
Своими руками!,With your own hands!,"The translation of ""Своими руками!"" from Russian to English is:

""With my own hands!"""
"Сербия произвела 2 млн доз вакцины ""Спутник V""",Serbia produced 2 mln doses of Sputnik V vaccines,"Here is the translation:

Serbia produced 2 million doses of the ""Sputnik V"" vaccine."
"Вакцина ""Спутник V"" наиболее популярна в Сербии.",The Sputnik V vaccine is the most popular in Serbia.,"Here is the translation:

The ""Sputnik V"" vaccine is most popular in Serbia."
"Сербия произвела около 2 миллионов доз российской вакцины ""Спутник V"", рассказал ТАСС министр инноваций и технологического развития страны Ненад Попович.","Serbia produced approximately 2 million doses of the Russian Sputnik V vaccine, according to the Minister for Innovations and Technological Development Nenad Popović in his interview with TASS.","Here is the translation:

 Serbia produced around 2 million doses of the Russian vaccine ""Sputnik V"", said TASS, the country's Minister of Innovation and Technological Development, Nenad Popovic."
"""В государственном институте Торлак до сих пор произведено около 2 миллионов доз вакцины ""Спутник V"", ожидаем, что в предстоящий период их будет произведено минимум 4 миллиона"", - констатировал Попович.","""So far, Torlak State Institute has produced approximately 2 million doses of the Sputnik V vaccine; we expect that at least 4 million will be produced in the upcoming period,"" Popović stated.","Here is the translation of the given text from Russian to English:

""In the state institute Torlak, around 2 million doses of the ""Sputnik V"" vaccine have been produced so far, and we expect that in the coming period, at"
"По его словам, российская вакцина пользуется у сербов наибольшей популярностью.","According to him, the Russian vaccine is the most popular among Serbians.","Here is the translation of the sentence from Russian to English:

""According to him, the Russian vaccine is the most popular among Serbs."""
В связи с этим республика планирует осуществить дополнительную закупку миллиона доз вакцины у России.,"In this regard, the Republic plans to procure additional one million doses of the vaccine from Russia.","Here is the translation of the given Russian text to English:

""In this regard, the republic plans to carry out an additional purchase of one million doses of vaccine from Russia."""
"Министр инноваций и технологического развития Сербии также выразил заинтересованность в производстве на территории государства назальной вакцины ""Спутник V"" и препарата ""Спутник Лайт"".",The Minister for Innovations and Technological Development of Serbia also expressed interest in the production of the Sputnik V nasal vaccine and the Sputnik Light vaccine in the country.,"Here is the translation:

The Minister of Innovation and Technological Development of Serbia has also expressed interest in producing the nasal vaccine ""Sputnik V"" and the ""Sputnik Light"" drug on the territory of the state."
"Премьер-министр России Михаил Мишустин сообщил, что РФ поставила в Сербию почти два миллиона доз отечественной вакцины от коронавирусной инфекции ""Спутник V"".",Russian Prime Minister Mikhail Mishustin reported that the Russian Federation delivered approximately two million doses of domestic Sputnik V coronavirus vaccine to Serbia.,"Here is the translation:

Russian Prime Minister Mikhail Mishustin announced that Russia has supplied nearly two million doses of its domestically produced coronavirus vaccine, ""Sputnik V"", to Serbia."
"Лама, говорят, истинно верующие составляют церковь.","Lama, they say that the true believers make up the church.","Here is the translation of the given Russian text to English:

""The lama says that true believers constitute the church."""
"Есть ли эти истинно верующие, или нет их, мы не можем знать.","Whether these true believers exist or not, we cannot know.","Here is the translation of the given Russian text to English:

""There may be truly faithful ones among them, or there may not be any, we cannot know."""
"Каждый из нас желал бы быть таким истинно верующим, и каждый старается быть им.","Each of us would want to be one of these true believers, and each tries to be one.","Here is the translation of the given Russian text to English:

""Each of us would like to be a true believer, and each tries to be one."""
"Но никто не должен говорить ни про себя, ни про тех, которые верят так же, как он, что они одни истинно верующие.",But nobody should say that they and those who share their beliefs are the only true believers.,"Here is the translation of the given Russian text to English:

""But no one should say, either about himself or about those who believe the same as he, that they are the only true believers."""
"Потому что если они могут сказать про себя, что они истинно верующие, то точно то же могут сказать и другие.","For if they can say of themselves that they are true believers, others can say the same thing.","Here is the translation of the given Russian text to English:

Because if they can say about themselves that they are truly believers, then exactly the same can be said by others."
Матрас Benartti Prime Orto S1000 145х190.,Benartti Prime Orto S1000 Mattress 145х190.,"Here is the translation from Russian to English:

""Benartti Prime Orto S1000 mattress, 145x190."""
"Матрас Prime Orto S1000 с разными сторонами жесткости, общая высота матраса 22 см.","The Prime Orto S1000 mattress with sides of different firmness, total height of 22 cm.","Here is the translation from Russian to English:

""Prime Orto S1000 mattress with different firmness sides, total mattress height 8.7 in (22 cm)."""
Максимально допустимая нагрузка на одно спальное место до 150 кг.,Maximum allowable load for one sleeping area is 150 kg.,"Here is the translation:

The maximum permissible load on one sleeping place is 150 kg."
"Основой матраса является независимый пружинный блок ""S1000"" (1000 пружин на одно спальное место).","The mattress base is the S1000 independent pocket spring unit (1,000 springs per sleeping area).","Here is the translation:

The base of the mattress is an independent coil block ""S1000"" (1000 coils per bed)."
"Каждая пружина находится в отдельном тканевом кармашке, что позволяет пружинам правильно распределять нагрузку тела.","Each spring is located in its own fabric pocket, which ensures correct distribution of the body load.","Here is the translation of the given Russian text to English:

Each spring is located in a separate fabric pocket, which allows the springs to distribute the body load correctly."
"Для дополнительной защиты пружинного блока добавлен изоляционный слой из войлока, разделяющий наполнители матраса и пружин.","For additional protection of the spring unit, there is an isolation felt layer that separates the fillers of the mattress and the springs.","Here is the translation from Russian to English:

""For additional protection of the coil block, an insulating layer of wool has been added, separating the mattress fillers and the springs."""
"С одной стороны матраса расположен слой кокосовой койры высотой 3 см, которая придает дополнительную жесткость и долговечность матрасу.","On one side of the mattress, there is a 3 cm high layer of coconut coir giving the mattress additional firmness and durability.","Here is the translation from Russian to English:

""On one side of the mattress is a layer of coconut coir 3 cm high, which adds additional firmness and durability to the mattress."""
С противоположной стороны матраса добавлен слой кокосовой койры 3 см и натурального латекса 1 см.,"On the opposite side of the mattress, there is a 3 cm layer of coconut coir and a 1 cm layer of natural latex.","Here is the translation from Russian to English:

""On the opposite side of the mattress, a layer of coconut coir 3 cm and natural latex 1 cm has been added."""
Натуральный латекс обладает анатомическим эффектом и износостойкими свойствами.,Natural latex has anatomical effects and wear-resistant properties.,"Here is the translation of the given Russian text to English:

""Natural latex has anatomical effect and wear-resistant properties."""
"Чехол матраса выполнен из хлопкового жаккарда, простеганного на экологически чистом материале Hollcon.",The mattress cover is made from cotton Jacquard quilted with eco-friendly Hollcon material.,"Here is the translation from Russian to English:

""The mattress cover is made of cotton jacquard, woven on an eco-friendly Hollcon material."""
Ткань обработана специальной антибактериальной пропиткой Sanitized (Швеция).,"The fabric is treated with a special antibacterial agent, Sanitized (Sweden).","Here is the translation:

The fabric has been treated with a special antibacterial impregnation Sanitized (Sweden)."
"Пропитка обеспечивает полное уничтожение плесневых грибков, не дает развиваться микроорганизмам, пылевым клещам и микробам.","The treatment ensures complete destruction of mold fungi, and prevents the development of microorganisms, dust mites and bacteria.","Here is the translation from Russian to English:

""Sealer provides complete destruction of mold fungi, prevents the development of microorganisms, dust mites, and microbes."""
"Матрас снабжен четырьмя удобными ручками для переворачивания, а также аэраторами для дополнительной вентиляции слоев матраса.","The mattress comes with four convenient handles for turning it over, and aerators for the additional ventilation of the mattress layers.","Here is the translation from Russian to English:

""The mattress is equipped with four comfortable handles for turning, as well as aerators for additional ventilation of the mattress layers."""
"Матрас по периметру дополнительно усилен каркасом из искусственного латекса, что существенно повышает срок его службы.","Along its perimeter, the mattress is reinforced with an artificial latex frame, which significantly prolongs its life.","Here is the translation of the given Russian text to English:

""The mattress is additionally reinforced with a frame made of artificial latex around the perimeter, which significantly increases its lifespan."""
"Александр М., Напомните мне, пожалуйста, каким стилем проходил марафон на ЧМ 2021?","Alexander M., please remind me, what style was used for the marathon at the 2021 World Cup?","Here is the translation:

Alexander M., Please remind me, what style the marathon was held in at the 2021 World Championship?"
"Вы лыжню видите, по которой в классическом стиле должны финишировать участники гонки?",Can you see the ski track where the race participants have to finish in classical style?,"Here is the translation:

""Do you see the ski course that the participants in the classic style should finish on?"""
"Внимание, вопрос - что делает Клебо справа от Большунова и каким образом он хочет попасть на лыжню, если он на повороте перед створом шел сзади?",Here's a question — what is Klaebo doing on the right of Bolshunov and how does he want to get on the ski track if he was behind before the turn at the gate?,"Here is the translation from Russian to English:

""Attention, question - what does Klæbo do to the right of Bolsunov and how does he want to get on the track, if he was coming from behind on the turn before the gate"
"А ""лучший финишер"" на 1,5 км и после 50 км - это две разные вещи.","But the ""best finisher"" at 1.5 km and after 50 km are two different things.","Here is the translation:

""A 'best finisher' on 1.5 km and after 50 km is two different things."""
Давно было...,It was a long time ago...,"The translation of ""Давно было..."" from Russian to English is:

""It's been a long time..."""
"Я был, да по сути ещё и водителем не был.","I was, well, I was not even a driver really.","Here is the translation of the given Russian text to English:

""I was, but in essence, I was not even a driver."""
"Права были, а ездить и не умел.","I had the license, but did not know how to drive.","Here is the translation of the given Russian text to English:

""He was right, but he didn't know how to drive."""
Предложили на МАЗе съездить 250 км в одну сторону!,It was proposed that I should make a 250 km one-way trip in a MAZ!,"Here is the translation:

They proposed at MAZ to travel 250 km one way!

Note: MAZ is likely an abbreviation for a company or organization, possibly Minsk Automobile Plant, a Belarusian automaker."
"Молодой, дурной, согласился.","Young and stupid, I agreed.","The translation of the Russian phrase ""Молодой, дурной, согласился"" to English is:

""Young, foolish, agreed.""

Here's a breakdown of the translation:

* ""Молодой"" means ""young""
* ""д"
"Хозяин рядом, водочку попивает, я еду.","Owner is beside me drinking vodka, I am driving.","Here is the translation from Russian to English:

""The owner is nearby, drinking vodka, I'm driving."""
"Сперва, как король, занял осевую!","At first, he took over the axle like a king!","Here is the translation of the given Russian text to English:

First, as a king, he took the throne!"
За мной колонна выстроилась.,The column formed up behind me.,"Here is the translation of the Russian sentence to English:

""A column formed behind me.""

Or, in a more idiomatic translation:

""A procession formed behind me.""

Or, in a more literal translation:

""A column lined up behind me.""

The sentence """
Пропустил.,He missed.,"The translation of ""Пропустил"" from Russian to English is:

Missed."
Потом ремень на ГУРе порвался.,Then the belt on the HPS broke.,"Here is the translation of the given Russian text to English:

Then the strap on the GUR broke."
Потом нас гаишники остановили.,Then we got stopped by the traffic cops.,"Here is the translation of the Russian sentence to English:

Then the traffic police stopped us.

(Note: ""гаишники"" is a colloquial term in Russian that refers to traffic police officers, and ""гаи"" is a shortened form of"
"Шла колонна организованная, и у них машина сломалась.","The organized column was going, and their vehicle broke down.","Here is the translation from Russian to English:

""A column was organized, and their car broke down."""
Нужно отбуксировать.,Need to tow.,"The translation of ""Нужно отбуксировать"" from Russian to English is:

""It needs to be towed."""
"Хозяин МАЗа объяснил, что он пьяный, водила неопытный.",The owner of the MAZ explained that he was drunk; the driver is inexperienced.,"Here is the translation of the given Russian text to English:

""The Maserati owner explained that he was drunk and driving inexperienced."""
А ему - какой ты пьяный?,And to him — what kind of a drunk are you?,"Here is the translation of the Russian sentence to English:

And to him - what are you drunk for?

Or, in a more idiomatic translation:

And to him - what's gotten into you?"
"Не спотыкаешься, не падаешь.","Not tripping, not falling.","Here is the translation of the Russian phrase to English:

""You don't trip, you don't fall."""
Впереди нас с мигалками и вперёд!,With emergency lights in front of us and forward!,"A fun one!

The translation of ""Впереди нас с мигалками и вперёд!"" from Russian to English is:

""Coming up behind us with flashing lights and coming forward!""

However, I think a more idiomatic"
"По-моему, из рекламы не вылезает, ему ли горевать.","I think that he's stuck in the adverts, why would he be unhappy.","Here is the translation of the given Russian text into English:

In my opinion, he doesn't emerge from the advertisement, so he shouldn't be grieving."
Певцов о том же: о возврате пенсионного возраста.,Pevtsov is about the same: about returning the pension age.,"Here is the translation of the Russian text to English:

""Singers about the same: on the return of the pension age."""
Давно уже все бюджеты сверстаны с учетом недополученных предпенсионерами миллиардов.,All budgets were drawn up long ago taking into account the billions that pre-pensioners have not received.,"Here is the translation of the given Russian text to English:

""The budgets have long been drawn up taking into account the billions of rubles that pensioners have not received."""
Кто им чушь эту подсказывает?,Who is telling them this nonsense?,"Here is the translation of the Russian phrase to English:

""Who is telling them this nonsense?""

Or, in a more idiomatic translation:

""Who's feeding them this rubbish?"""
В Великобритании за сутки зафиксировали 1239 случаев омикрон-штамма коронавируса - РТ на русском,"The United Kingdom recorded 1,239 daily cases of the Omicron coronavirus variant — RT in Russian","Here is the translation:

 In the UK, 1,239 cases of the Omicron strain of the coronavirus were recorded in a day - RT on Russian."
За сутки в Великобритании выявлено 1239 случаев инфицирования новым омикрон-штаммом коронавируса.,"1,239 daily cases of coronavirus infections with the new Omicron variant were detected in the United Kingdom.","Here is the translation:

""Over the past 24 hours, 1,239 cases of infection with the new Omicron strain of the coronavirus have been detected in the United Kingdom."""
Об этом информирует Sky News.,This is reported by Sky News.,"Here is the translation:

This is reported by Sky News."
"В частности, 1196 новых случаев штамма ""омикрон"" зафиксировали в Англии, 38 человек заболели новой разновидностью инфекции в Шотландии и пять - в Северной Ирландии.","In particular, 1,196 new cases of the Omicron variant were recorded in England, 38 people fell ill with the new kind of infection in Scotland, and five in Northern Ireland.","Here is the translation from Russian to English:

 Specifically, 1,196 new cases of the ""omicron"" strain were recorded in England, 38 people fell ill with the new variant of the infection in Scotland, and five in Northern Ireland."
Общее число заболевших COVID-19 от нового штамма в Великобритании достигло 3137 человек.,"The total number of those infected with the new COVID-19 variant reached 3,137 people in the United Kingdom.","Here is the translation:

The total number of people infected with COVID-19 from the new strain in the UK has reached 3137 people."
"Ранее ученые Лондонской школы гигиены и тропической медицины в пессимистичном прогнозе рассчитали, что в Англии к апрелю из-за вспышки коронавируса, вызванного штаммом ""омикрон"", могут умереть 75 тыс. человек.","Previously, researchers from the London School of Hygiene and Tropical Medicine estimated that, in the worst-case scenario, the coronavirus outbreak caused by Omicron variant could result in the death of 75 thousand people in England by April.","Here is the translation:

Earlier, scientists from the London School of Hygiene and Tropical Medicine made a pessimistic forecast, calculating that in England, due to the outbreak of the coronavirus caused by the ""omicron"" strain, up to 75,"
"Песков предупредил о страданиях западные страны, которые вводят антироссийские санкции",Peskov warned Western countries that impose anti-Russian sanctions about suffering,"Here is the translation:

Peskov warned of the suffering of Western countries that are introducing anti-Russian sanctions."
"Пресс-секретарь президента РФ Дмитрий Песков прокомментировал возможное введение антироссийских санкций в случае продолжения ""агрессивных действий"" против Украины, в том числе из-за предполагаемого ""вторжения"" на территорию страны.","The Press Secretary of the President of the Russian Federation Dmitry Peskov commented on the possible introduction of anti-Russian sanctions if ""aggressive actions"" against Ukraine continue, including due to the alleged ""invasion"" of the country.","Here is the translation of the given Russian text to English:

 The press secretary of the President of Russia, Dmitry Peskov, commented on the possible introduction of anti-Russian sanctions in the event of continued ""aggressive actions"" against Ukraine, including due to"
"""Какие-то ограничения вводить против России и не испытывать страдания самому - невозможно"",- высказал официальный представитель Кремля в эфире телеканала ""Россия 1"".","""It is impossible to impose any restrictions against Russia and not experience suffering yourself,"" said the Kremlin spokesman on air on the Russia 1 TV channel.","Here is the translation:

""Some restrictions to impose on Russia and not suffer oneself - is impossible,"" said the official Kremlin spokesperson in an interview on the Russia 1 TV channel."
"Песков утверждает, что это ""понимают все в мире"".","Peskov claims that ""everyone in the world understands this"".","Here is the translation of the given Russian sentence to English:

""Peskov claims that ""everyone in the world"" understands this.""

Note: ""Песков утверждает"" translates to ""Peskov claims"" and ""понимают все в мире"
"Ранее сообщалось, что США рассматривают возможность введения антироссийских санкций в сфере энергетики как крайнюю меру.",It was reported earlier that the USA is considering imposing anti-Russian sanctions in the energy sector as an extreme measure.,"Here is the translation of the given Russian text to English:

Earlier, it was reported that the US is considering the possibility of introducing anti-Russian sanctions in the energy sector as a last resort."
"Кроме того, Вашингтон и Евросоюз планируют ввести ограничения, которые будут направлены на осложнение конвертации рублей в доллары в отношении российских банков и Российского фонда прямых инвестиций.","In addition, Washington and the European Union plan to impose restrictions that will be aimed at making it difficult to convert rubles into dollars in relation to Russian banks and the Russian Direct Investment Fund.","Here is the translation:

In addition, Washington and the European Union plan to impose restrictions that will complicate the conversion of rubles to dollars for Russian banks and the Russian Direct Investment Fund."
"При этом глава Сбербанка Герман Греф уверен, что это невозможно.","At the same time, the head of Sberbank Herman Gref is sure that this is impossible.","Here is the translation of the sentence from Russian to English:

 Meanwhile, Sberbank's head, Herman Gref, is convinced that this is impossible."
От адекватных мыслящих людей - соответственно адекватные комменты!,Correspondingly sensible comments from sensible thinking people!,"Here is the translation of the given Russian text to English:

""From adequate thinking people - accordingly adequate comments!""

Or, in a more idiomatic translation:

""From people who think for themselves, we expect thoughtful comments!"""
Что-то от этих простых до тошноты рецептов уже тошнит.,I'm already sick of these simple sickening recipes.,"Here is the translation of the given Russian text to English:

""Something from these simple to nauseating recipes already nauseates."""
"Видимо, идеи закончились.","Clearly, there are no more ideas.","Here is the translation of the Russian sentence to English:

""It seems, ideas have ended.""

Or, in a more idiomatic translation:

""It seems like that's all the ideas we've got."""
"Даже в далёкие времена детства мама пекла вкусные пироги и торты, и не приходило на ум кусок хлеба, намазанный джемом, сравнить с тортом.","Even long ago, in her childhood, mom baked tasty pies and cakes, and she never thought of comparing a piece of bread covered in jam to a cake.","Here is the translation from Russian to English:

""Even in far-off times of childhood, mom baked delicious pies and cakes, and it never occurred to me that a slice of bread with jam was comparable to a cake."""
"Ксения, Вам ничего не нужно доносить до моего разума, мой разум обязан сам разобраться!","Kseniya, you do not need to hammer it into my mind; my mind has to figure it out on its own!","Here is the translation:

Ksenia, you don't need to report anything to my mind, my mind is supposed to figure it out itself!

Or, in a more idiomatic translation:

Ksenia, you don't need to spell it"
"""Неспособность разума, разделённого с Духом к восприятию"" - это Вы О чём?!","""Inability of the mind parted with the Spirit to perceive"" — what are you on about?!","The translation of the Russian text is:

""The inability of a mind separated from the Spirit to perceive"" - What are you talking about?!

This phrase seems to be a philosophical or spiritual concept, possibly related to the idea of a mind or consciousness being disconnected"
"Представьте, что Вам нужно это объяснить на пальцах несмышлёному ребёнку, как Вы это сделаете?!","Imagine that you need to explain it to a simple child using your fingers, how are you going to do it?!","Here is the translation:

 ""Imagine you need to explain this to a clueless child with your fingers, how would you do it?"""
"(Учтите, у ребёнка до 3-5 лет ещё открыты каналы связи с тонким миром, и ребёнок может знать больше, чем Вы!)","(Consider that a child who hasn't yet turned 3–5 years old still has links to the thin world, and the child might know more than you!)","Here is the translation from Russian to English:

(Note: Keep in mind that a child under 3-5 years old still has open channels of communication with the subtle world, and a child may know more than you do!)"
Жители Новой Каледонии отклонили идею независимости от Франции,New Caledonians reject the idea of independence from France,"Here is the translation:

Residents of New Caledonia rejected the idea of independence from France."
"Согласно окончательным результатам третьего референдума о независимости Новой Каледонии, подавляющее большинство участников отказались выходить из состава Франции.","According to the final results of the third referendum on New Caledonia's independence, the vast majority of participants do not want to secede from France.","Here is the translation of the given text from Russian to English:

""According to the final results of the third referendum on the independence of New Caledonia, a overwhelming majority of participants refused to leave the composition of France."""
Об этом 12 декабря сообщил французский телеканал BFM.TV.,This was reported by the French channel BFM.TV on December 12.,"Here is the translation of the Russian text to English:

About this, French TV channel BFM.TV reported on December 12."
"Против независимости высказались 96,5% проголосовавших.",96.5% of voters opposed independence.,"Here is the translation:

""96.5% of those who voted spoke out against independence."""
"Поддержали независимость от Франции 3,51% жителей архипелага на юге Тихого океана.",3.51% of the South Pacific archipelago's residents supported independence from France.,"Here is the translation:

""Supported independence from France by 3.51% of the islanders in the South Pacific archipelago."""
"Аннулировали результаты 2,99% бюллетеней.",The results of 2.99% of the ballots were annulled.,"Here is the translation from Russian to English:

""Results of 2.99% of ballots were annulled."""
Уровень участия в голосовании в этот день был очень низким: на участки пришли около 55% жителей архипелага.,Voting turnout that day was very low: about 55% of the archipelago's residents went to the polls.,"Here is the translation of the given text from Russian to English:

""The level of voter turnout on this day was very low: around 55% of the island's residents came to the polls."""
"По мнению экспертов, низкая явка объясняется призывами сепаратистов отказаться от участия в референдуме из-за коронавируса.","According to experts, the low turnout was due to the calls by the separatists to abstain from participating in the referendum in light of the coronavirus.","Here is the translation of the given Russian text to English:

According to experts, low turnout is explained by separatists' calls to abstain from voting in the referendum due to the coronavirus."
Париж отказался переносить дату референдума.,Paris refused to reschedule the referendum.,"Here is the translation of the sentence from Russian to English:

""Paris refused to postpone the referendum date."""
В октябре 2020 года года жители Новой Каледонии на референдуме высказались против независимости от Франции.,The referendum of October 2020 saw New Caledonians say no to independence from France.,"Here is the translation:

In October 2020, the residents of New Caledonia voted against independence from France in a referendum."
В 2018 году в регионе уже проводился референдум по вопросу независимости.,The region already had a referendum on independence back in 2018.,"Here is the translation of the given Russian text to English:

""In 2018, a referendum on independence had already been held in the region."""
Большинство жителей поддержали нахождение архипелага в составе Франции.,Most residents supported the archipelago remaining within France.,"Here is the translation of the given Russian text to English:

""Most residents supported the archipelago's inclusion in France."""
Новая Каледония находится почти в 20 тыс. километров от материковой Франции.,New Caledonia is nearly 20 thousand kilometers away from mainland France.,"Here is the translation:

New Caledonia is almost 20,000 kilometers from mainland France."
В 1853 году Франция объявила Новую Каледонию своим владением.,"In 1853, France declared New Caledonia its possession.","Here is the translation of the sentence from Russian to English:

In 1853, France declared New Caledonia its possession."
"Проживают на архипелаге около 270 тыс. человек, территория наделена особым административно-территориальным статусом.","There are approximately 270 thousand people living on the archipelago, which has a special administrative and territorial status.","Here is the translation of the given Russian text to English:

""About 270,000 people live on the archipelago, the territory has a special administrative and territorial status."""
"Между Парижем и администрацией Новой Каледонии действует соглашение 1998 года, согласно которому регион может организовывать голосование о своей независимости два раза с разницей в два года.","Under the 1998 accord between Paris and New Caledonia's administration, the region could hold two referendums on its independence two years apart.","Here is the translation of the text from Russian to English:

""There is an agreement between Paris and the New Caledonia administration dating back to 1998, under which the region can organize a referendum on its independence twice, with a two-year gap"
"Борис, если не знаешь историю, не пиши.","Boris, do not write if you do not know the story.","Here is the translation from Russian to English:

""Boris, if you don't know history, don't write."""
"Название города Арск произошло от булгаро-татарского слова ""артыш"" (можжевельник).","The city of Arsk derives its name from the Tatar-Bulgar word ""artysh"" (juniper).","Here is the translation of the given Russian text to English:

The name of the city of Arsk originated from the Bulgar-Tatar word ""artыш"" (yew)."
"Удмурты (ары по-татарски) живут в северных районах Балтасинского, Кукморского района.",The Udmurts (ary in Tatar) live in the northern parts of the Baltasinsky and Kukmorsky districts.,"Here is the translation from Russian to English:

The Udmurts (also known as the Aris in Tatar) live in the northern regions of the Balta Cere and Kukmorsky districts."
"Удмурты прекрасные, работящие люди, язык свой сохранили, с татарами живут в дружбе, знают 3-4 языка.","The Udmurts are fine hard-working people; they have safeguarded their language, they live in friendship with the Tatars, they know 3 or 4 languages.","Here is the translation from Russian to English:

""The Udmurts are wonderful, hardworking people, they have preserved their language, live in friendship with the Tatars, and know 3-4 languages.""

Note: Udmurts are"
"Виктор, Не знаю твоего возраста, но хочу тебе сказать, Что Родина как раз и не бросит.","Viktor, I do not know how old you are, but I want to tell you that the Motherland will not leave behind.","Here is the translation from Russian to English:

Viktor, I don't know your age, but I want to tell you that the Motherland won't abandon you just now.

Note: ""Родина"" is a Russian word that can"
"Бросят дураки, орущие ""бодрые лозунги"".","Fools who yell ""rousing slogans"" will leave behind.","Here is the translation of the given Russian text to English:

""They will throw out the fools shouting 'cheering slogans'.""

Note: The phrase ""бросят дураки"" is a colloquial expression in Russian that roughly translates to """
"Это я тебе говорю с полной уверенностью, исходя из своего жизненного опыта.",I am telling you this with complete confidence based on my life experience.,"Here is the translation of the given Russian text to English:

""This I'm telling you with complete certainty, based on my life experience."""
"Не плюй в колодец, может, придется водицы напиться!","Do not spit in the well, one might have to drink that water!","A classic Russian proverb!

Here's the translation to English:

""Don't spit in the well, you might need to drink from it!""

This proverb means that you shouldn't do something that might harm or offend someone, because you never know when you might"
"ВОЗ предварительно считает ""омикрон"" менее опасным, чем ""дельта""",WHO tentatively considers Omicron to be less dangerous than Delta,"Here is the translation:

WHO initially considers ""omicron"" less dangerous than ""delta"""
"Всемирная организация здравоохранения (ВОЗ) предварительно считает, что ""омикрон"" менее опасен, чем дельта-штамм коронавируса.",The World Health Organization (WHO) tentatively considers Omicron to be less dangerous than the Delta coronavirus strain.,"Here is the translation:

The World Health Organization (WHO) preliminarily considers that ""omicron"" is less dangerous than the delta variant of the coronavirus."
Вместе с тем есть данные о снижении эффективности вакцин при заболевании новым вариантом COVID-19.,"In addition, there is data on the reduced effectiveness of vaccines in case of infection with the new COVID-19 variant.","Here is the translation of the given Russian text to English:

""Meanwhile, there are data on the decrease in the effectiveness of vaccines against the new variant of COVID-19."""
