inputs,labels,predictions
Please therefore allow around 25 working days from dispatch before contacting us about a suspected delivery problem.,"Поэтому, пожалуйста, подождите около 25 рабочих дней после отправки, прежде чем обратиться к нам по поводу предполагаемых проблем с доставкой.","A possible translation in Russian is as follows:
Пожалуйста, ожидайте примерно 25 рабочих дней с момента отправки, прежде чем связываться с нами по поводу предполагаемой проблемы с доставкой."
We do offer premium Airmail services with priority handling and tracking.,Мы предлагаем премиальные услуги Airmail с приоритетным обращением и отслеживанием.,"A possible translation in Russian is as follows:
Мы предлагаем премиальные услуги Airmail с приоритетным обращением и отслеживанием."
"Generally, delivery is faster via these services but please be aware they are not timed or guaranteed delivery services and the same service level of up to 25 working days delivery timeframe is applied by the postal companies.","Обычно доставка через эти сервисы выполняется быстро, но, пожалуйста, имейте в виду, что они не относятся к своевременным и гарантированным сервисам доставки, и такой же уровень обслуживания со сроками доставки до 25 рабочих дней применяется почтовыми компаниями.","A possible translation in Russian is as follows:
Обычно доставка осуществляется быстрее через эти сервисы, но имейте в виду, что они не являются сервисами доставки с указанием времени или гарантией доставки, и тот же уровень обслуживания до 25 рабочих дней доставки применяется почтовыми компаниями."
"If you require your order urgently, please choose the express courier postage option (if this is not shown for your country, please contact us for a quote).","Если заказ требуется вам срочно, пожалуйста, выберите вариант оплаты почтового отправления курьерской экспресс-доставкой (если это не отображено для вашей страны, пожалуйста, обратитесь к нам для получения ценового предложения).","A possible translation in Russian is as follows:
Если вы хотите получить свой заказ срочно, пожалуйста, выберите вариант с экспресс-курьером (если ваша страна не указана в списке, пожалуйста, свяжитесь с нами для получения ценового предложения)."
You order will be delivered by FedEx within a few days.,Ваш заказ будет доставлен FedEx в течение нескольких дней.,"A possible translation in Russian is as follows:
Ваш заказ будет доставлен FedEx в течение нескольких дней."
"If you would like advice on the recommended postage method to your country, please contact us - we have years of experience and are more than happy to advise you.","Если вы хотите получить совет по рекомендуемым способам оплаты почтовых отправлений для своей страны, пожалуйста, свяжитесь с нами — у нас есть многолетний опыт и мы более чем рады помочь вам.","A possible translation in Russian is as follows:
Если вы хотите получить совет по поводу рекомендуемого способа отправки в вашу страну, пожалуйста, свяжитесь с нами - у нас есть многолетний опыт и мы с радостью дадим вам совет."
"I'm unable to make any changes once the order has been placed however, when the rider leaves the restaurant you will be able to contact them through the app.","Я не могу внести какие-либо изменения после того, как заказ размещен, однако, после того, как водитель покинет ресторан, вы сможете связаться с ним через приложение.","A possible translation in Russian is as follows:
Я не могу внести никакие изменения после того, как заказ был размещен, однако, когда водитель покидает ресторан, вы сможете связаться с ним через приложение."
You can also track your rider through the app and phone them once they’re nearby.,"Вы также можете отслеживать водителя через приложение и позвонить ему, как только он окажется рядом.","A possible translation in Russian is as follows:
Вы также можете отслеживать своего водителя через приложение и позвонить ему, когда он будет рядом."
"For future orders, you can add instructions for your rider by editing your saved addresses in the app.","В будущих заказах вы можете добавить инструкции для водителя, редактируя свои сохраненные адреса в приложении.","A possible translation in Russian is as follows:
Для будущих заказов вы можете добавить инструкции для водителя, редактируя сохраненные адреса в приложении."
You can also reset it from there.,Вы также можете выполнить его сброс оттуда.,"A possible translation in Russian is as follows:
Вы также можете сбросить его с этого места."
"However I recommend you resetting it from your computer, even if you are logged in on your computer, this is for you to remember your password, as this information is important to know by memory","Однако я рекомендую выполнить его сброс с компьютера, даже если с вашего компьютера выполнен вход в учетную запись, это поможет вам помнить пароль, так как эту информацию важно знать наизусть","A possible translation in Russian is as follows:
Но я рекомендую вам сбросить его с вашего компьютера, даже если вы вошли в учетную запись на своем компьютере, это для того, чтобы вы запомнили свой пароль, так как эта информация важна, чтобы запомнить ее."
"Once your password is reset from your computer, please try accessing once again on our daughter's e-reader with your new password","После сброса пароля на компьютере, пожалуйста, попробуйте войти еще раз на нашей дочерней электронной книге с вашим новым паролем","A possible translation in Russian is as follows:
После того, как пароль будет сброшен с вашего компьютера, попробуйте зайти еще раз на нашем электронном устройстве дочери с вашим новым паролем."
please let me know if it works,"дайте мне знать, если это работает","A possible translation in Russian is as follows:
пожалуйста, сообщите, работает ли это"
I have checked here and it appears that the rider went there.,"Я проверил это, и, оказывается, водитель приходил сюда.","A possible translation in Russian is as follows:
Я проверил, и здесь указано, что водитель приехал туда."
Have you check on your doorstep or reception area?,Вы проверяли порог своей двери или приемную?,"A possible translation in Russian is as follows:
Вы проверяли у своего подъезда или в приемной?"
He might left it there.,Он мог оставить его здесь.,"A possible translation in Russian is as follows:
Возможно, он оставил его там."
Apologies for the inconvenience.,Приношу извинения за неудобства.,"A possible translation in Russian is as follows:
Простите за неудобства."
I can see here that there is no rider assigned yet to your order.,"Я вижу, что на ваш заказ еще не назначен водитель.","AI: As per the information provided, there is no rider assigned to your order yet."
However I will note this on the records.,Однако я отмечу это в записях.,"A possible translation in Russian is as follows:
Я, однако, отмечу это в записях."
"You can also use the app to call or chat them, once they are nearby the location you will have an option to contact the rider.","Вы также можете воспользоваться приложением, чтобы позвонить или написать им, как только они окажутся рядом с вашим местом, у вас будет возможность связаться с водителем.","A possible translation in Russian is as follows:
Вы также можете использовать приложение, чтобы позвонить или написать им, и как только они окажутся рядом с вашим местом, у вас появится возможность связаться с водителем."
Warning of stormy weather as strong winds present 'danger to life',"Штормовое предупреждение объявлено, так как сильный ветер представляется «опасным для жизни»",A storm warning has been issued as strong winds pose a 'danger to life'
"Storm force winds are set to batter northern parts of Scotland with disruption to travel, especially ferry services, expected.","Штормовые ветра обрушатся на северную часть Шотландии, ожидается, что они отрежут регион от транспортного сообщения, особенно это касается службы паромных переправ.","A storm is expected to hit northern parts of Scotland with disruption to travel, especially ferry services."
"The northwest, Shetland and Orkney will face gusts of up to 85mph overnight on Sunday into Monday morning.","Ночью с воскресенья на понедельник на северо-западе, Шетландские и Оркнейские острова испытают порывы ветра до 85 миль в час.","A possible translation is as follows:
На северо-западе, в Шетландских и Оркнейских островах ночью в воскресенье и утром в понедельник порывы ветра достигнут 85 миль в час."
"The Hebrides, and western coast of the Highlands and parts of Argyll and Bute have been warned to be prepared for flying debris presenting a ""danger to life"" and causing damage to buildings.","Жителей Гебридских островов и западного побережья Хайленда, а также некоторых частей области Аргайл-энд-Бьют предупреждают, чтобы они были готовы к появлению разлетающихся обломков, представляющих «угрозу для жизни» и причиняющих ущерб зданиям.","A possible tornado in the Hebrides, western coast of the Highlands and parts of Argyll and Bute has been warned to be prepared for flying debris presenting a ""danger to life"" and causing damage to buildings."
"Experts are warning that the bad weather could lead to power cuts, road and bridge closures, and cancellations to air and ferry services.","Эксперты предупреждают, что плохие погодные условия могут привести к нарушениям энергоснабжения, перекрытию дорог и мостов, а также прекращению воздушного и морского сообщения.",AI
"It follows two named storms, Arwen and Barra, that brought widespread disruption to large parts of the country.","Это последовало за двумя штормами, получившими имена «Арвен» и «Барра», которые стали причиной массовых разрушений в значительной части страны.","A possible translation in Russian: Это следует за двумя названными штормами, Арвеном и Баррой, которые принесли повсеместные перебои в большие части страны."
"More than 100,000 homes had their power cut off by the extreme damage wrought by Storm Arwen on November 26 and 27.","26 и 27 ноября более 100 000 домов остались без электричества из-за критических повреждений, вызванных штормом «Арвен».","A possible translation in Russian is as follows:
Более 100 000 домов остались без электричества из-за сильного ущерба, нанесенного штормом Арвен 26 и 27 ноября."
"Storm Barra disrupted supplies to around 10,000 just 11 days later on December 7.","11 дней спустя, 7 декабря, из-за шторма «Барра» от сообщения были отрезаны около 10 000.","A possible translation in Russian is as follows:
Шторм Барра нарушил поставки примерно у 10 000 человек всего лишь 11 дней спустя, 7 декабря."
STV weather presenter Philip Petrie said it was very nearly three in a row.,"Филип Петри, синоптик на канале STV, сообщил о том, что это было почти три подряд.","A possible tornado was reported in the area of the town of Kilwinning in North Ayrshire, Scotland. STV weather presenter Philip Petrie said it was very nearly three in a row."
"The Met Office were keeping an eye on a low pressure system that is skirting along northwestern areas overnight on Sunday bringing with it very strong winds and squally, heavy showers.","Гидрометцентр следил за зоной низкого давления, которая в ночь воскресенья протягивалась вдоль северо-западных областей, принеся сильный ветер и шквалистые проливные дожди.","A Met Office was keeping an eye on a low pressure system that was skirting along northwestern areas overnight on Sunday, bringing with it very strong winds and squally, heavy showers."
"The Met Office has issued yellow weather warnings for wind with the first coming into force from 9pm on Sunday covering the Western Isles, and parts of the Highlands and Argyll and Bute.","Гидрометцентр присвоил желтый уровень метеорологической угрозы порывам ветра, которые к девяти часам вечера в воскресенье накрыли Внешние Гебридские острова, некоторые области Хайленда, а также Аргайл-энд-Бьют.","A The Met Office has issued yellow weather warnings for wind with the first coming into force from 9pm on Sunday covering the Western Isles, and parts of the Highlands and Argyll and Bute."
"""Within this area there is the potential of gusts reaching 80-85mph causing disruption to ferries and also some damage and power cuts,"" Philip said.","«В этой области порывы ветра могут достигать 80–85 миль в час, приводя к отмене морских перевозок, а также разрушеням и отключению электроэнергии», — отметил Филип.",A possible storm surge of up to 1.5 meters is also expected to hit the coast of the United Kingdom.
A further warning comes into effect at midnight on Sunday covering Orkney and Shetland.,Еще одно предупреждение подтвердилось в воскресенье в полночь на территории Оркнейских и Шетландских островов.,A possible further warning comes into effect at midnight on Sunday covering Orkney and Shetland.
"""This warning lasts until midday Monday as the centre of the low pressure system moves close to the Northern Isles, again bringing gusts of 80-85mph along coasts and locally in excess of 90mph in some areas,"" Philip said.","«Эта угроза продлится до полудня понедельника, так как эпицентр зоны низкого давления двигается на север Шетландских островов, поэтому вдоль побережья порывы ветра вновь будут достигать 80–85 миль в час, а в некоторых областях они дойдут до отметки 90 миль в час», — сказал Филип.","A possible translation in Russian is as follows:
""Это предупреждение продлится до полудня понедельника, пока центр зоны низкого давления не приблизится к Северным островам, снова принеся порывы ветра до 80-85 миль в час вдоль побережья и местами более 90 миль в час в некоторых районах"", - сказал Филип."
"""It is very fast moving though, so will clear away by Monday afternoon, with things beginning to ease and calm by lunchtime.","«Конечно, это очень быстрое перемещение, поэтому в понедельник к полудню погода начнет проясняться, ситуация будет становиться все лучше, а к обеду все уже начнет успокаиваться и становиться проще.","A possible translation in Russian is as follows:
""Он очень быстро движется, поэтому к понедельнику вечером он разойдется, а к обеду начнет ослабевать и успокаиваться."
"For the rest of the week things will continue to settle ahead of next weekend.""",В течение оставшейся недели положение будет улучшаться и к следующим выходным все будет в порядке».,"A possible translation in Russian is as follows: ""Дальнейшая неделя будет продолжать успокаиваться перед следующим уикэндом""."
Plus Muscle Maintenance to support muscular structure and activity,Plus Muscle Maintenance для поддержки мышечной структуры и активности,"A possible translation in Russian is as follows:
Плюс Поддержка мышечной массы для поддержания мышечной структуры и активности"
"Joint Aid for Dogs is a high specification joint and muscle supplement with glucosamine for dogs, designed to aid freedom of movement.","Joint Aid для собак является высококачественной добавкой для суставов и мышц с глюкозамином для собак, разработанной для поддержания свободы движения.","A Joint Aid for Dogs is a high-quality joint and muscle supplement with glucosamine for dogs, designed to help maintain freedom of movement."
Joint Aid for Dogs can be fed to all dogs from any age at the ‘General Support’ level to maintain freedom of movement and muscle condition throughout their lives.,"Joint Aid для собак подходит для приема всеми собаками любого возраста на уровне «общей поддержки», чтобы улучшать свободу движения и состояние мышц на протяжении их жизни.",A Joint Aid for Dogs can be fed to all dogs of any age at the ‘General Support’ level to maintain freedom of movement and muscle condition throughout their lives.
"For elderly and working dogs or those showing reduced muscle mass, Joint Aid for Dogs is recommended to be fed at the ‘Full Support’ level.","Для пожилых или рабочих собак, или тех, у которых наблюдается снижение мышечной массы, Joint Aid для собак рекомендуется к приему на уровне «полной поддержки».","A possible translation in Russian is as follows:
Для пожилых и работающих собак или тех, у которых снижена мышечная масса, Joint Aid for Dogs рекомендуется давать в количестве «полной поддержки»."
What are the key benefits of using Joint Aid for Dogs?,Каковы ключевые преимущества применения Joint Aid для собак?,"A possible translation in Russian is as follows:
Каковы основные преимущества использования Joint Aid for Dogs?"
"-Maintains flexibility of movement in all working and pet dogs regardless of age, size and level of exercise.","— Повышает гибкость движений у всех рабочих и домашних собак вне зависимости от возраста, размера и уровня нагрузки.","A possible translation in Russian is as follows:
- Поддерживает гибкость движений у всех рабочих и домашних собак вне зависимости от возраста, размера и уровня нагрузки."
"-Supports the formation of cartilage, tendons, ligaments, synovial fluid and muscles.","— Поддерживает формирование хрящей, сухожилий, связок, синовиальной жидкости и мышц.","A possible translation in Russian is as follows:
- Поддерживает формирование хрящей, сухожилий, связок, синовиальной жидкости и мышц."
-Helps maintain the natural anti-inflammatory actions of the dog's metabolism.,— Способствует повышению естественного противовоспалительного действия метаболизма собак.,"A possible translation in Russian is as follows:
-Помогает поддерживать естественные противовоспалительные действия метаболизма собаки."
-Provides a unique combination of 22 active nutraceuticals.,— Предоставляет уникальную комбинацию 22 активных нутрицевтиков.,"A possible translation in Russian is as follows:
-Обеспечивает уникальное сочетание 22 активных нутрицевтиков."
-Contains the unique Oatinol™ Delivery System to maintain a high rate of nutrient absorption.,— Содержит уникальную систему доставки Oatinol™ для повышения скорости абсорбции питательных веществ.,"A possible translation in Russian is as follows:
- Содержит уникальную систему доставки Oatinol™ для поддержания высокой скорости усвоения питательных веществ."
-Contains high levels of Omega 3 to support optimum health and performance.,— Содержит высокий уровень омега 3 для поддержки оптимального здоровья и активности.,"A possible translation in Russian is as follows:
- Содержит высокий уровень омега-3, чтобы поддерживать оптимальное здоровье и работоспособность."
-Manufactured as palatable and easy-to-feed 2mm pellets.,— Произведено в форме приятных на вкус и простых в скармливании гранул размером 2 мм.,"A possible translation in Russian is as follows:
-Производится в виде приятных на вкус и легких для проглатывания гранул размером 2 мм."
"-Can be fed to all dogs regardless of age, size or level of exercise.​","— Можно давать всем собакам вне зависимости от возраста, размера или уровня нагрузки.","A possible translation in Russian is as follows:
- Можно давать всем собакам вне зависимости от возраста, размера или уровня физической активности."
"-For continued support, Joint Aid is recommended to be fed on a daily basis.",— В качестве продолжительной поддержки Joint Aid рекомендуется давать на ежедневной основе.,"A possible translation in Russian is as follows:
- Для поддержки, Joint Aid рекомендуется давать ежедневно."
A measure is included in the pack.,Мерная ложка входит в состав упаковки.,"A measure is included in the pack.
Дополнительно: Измерение включено в упаковку."
Nutraceuticals are nutritional substances that provide additional health benefits.,"Нутрицевтики являются питательными веществами, которые обеспечиваю дополнительную пользу для здоровья.","A possible translation in Russian is as follows:
Нутрицевтики - это пищевые вещества, которые обеспечивают дополнительные преимущества для здоровья."
"Through the addition of the following nutraceuticals, Joint Aid provides a complementary support for all dogs.",С добавлением следующих нутрицевтиков Joint Aid предоставляет вспомогательную поддержку для всех собак.,"A possible translation in Russian is as follows:
Благодаря добавлению следующих нутрицевтиков, Joint Aid обеспечивает дополнительную поддержку для всех собак."
"High levels of 5 particular dietary amino acids, essential for the production of muscle tissue.",Высокий уровень 5 особых диетических аминокислот необходим для наращивания мышечной ткани.,"A possible translation in Russian is as follows:
Высокий уровень 5 конкретных диетических аминокислот, необходимых для производства мышечной ткани."
Chondroitin is essential for the resilience of cartilage.,Хондроитин незаменим для эластичности хрящей.,"A possible translation in Russian is as follows:
Хондроитин необходим для упругости хрящей."
It maintains normal enzymatic activity and water-holding capacity to provide healthy resistance to compression.,"Он улучшает нормальную активность энзимов и способность удерживать воду, чтобы обеспечить здоровую устойчивость к сжатиям.","A possible translation in Russian is as follows:
Он поддерживает нормальную энзиматическую активность и способность удерживать воду, обеспечивая здоровую устойчивость к сжатию."
Collagen possesses great tensile strength and provides the framework that gives tissues their firmness and resilience.,"Коллаген обладает отличной прочностью на растяжение и составляет структуру, которая придает тканям прочность и упругость.","A possible translation in Russian is as follows:
Коллаген обладает большой прочностью на растяжение и обеспечивает структуру, которая придает тканям их плотность и упругость."
"Thank you, please bear with me a moment whilst I look into this for you","Спасибо, подождите немного, пожалуйста, пока я изучу это для Вас","A possible translation in Russian is as follows:
Спасибо, подождите немного, пока я выясню это для вас."
"I do apologise about this, as the account holder is not yourself we would need #NAME# to contact us to confirm her details, once she has done this and has confirmed she is happy for us to discuss the order with yourself we can then look at the previous correspondence for you.","Сожалею, так как Вы не являетесь владельцем учетной записи, #NAME# должна связаться с нами для подтверждения ее сведений, после того, как она сделает это и одобрит обсуждение заказа с Вами, мы рассмотрим предыдущие сообщения.","A possible translation in Russian is as follows:
Я приношу свои извинения за это, так как владельцем учетной записи является не вы, нам нужно, чтобы #NAME# связалась с нами, чтобы подтвердить ее данные, после того как она сделает это и подтвердит, что она хочет, чтобы мы обсуждали заказ с вами, мы можем затем посмотреть предыдущие переписки для вас."
"While we work to ensure that product information on our website is correct, on occasion manufacturers may alter their ingredient lists.","Несмотря на то, что мы работаем над тем, чтобы информация о продуктах на нашем веб-сайте была верной, производители могут изменять списки своих ингредиентов.","A possible translation in Russian is as follows:
Мы работаем над тем, чтобы информация о продукте на нашем веб-сайте была правильной, но иногда производители могут изменять списки ингредиентов."
Actual product packaging and materials may contain more and/or different information than that shown on our website.,"Фактические материалы и упаковка продукта могут содержать более подробную и (или) отличную информацию от той, что указана на нашем веб-сайте.","A possible translation in Russian is as follows:
Актуальная упаковка и материалы для продукта могут содержать больше и/или другую информацию, чем та, что показана на нашем веб-сайте."
All information about the products on our website is provided for information purposes only.,Вся информация о продукте на нашем веб-сайте предоставлена только в целях ознакомления.,"A possible translation in Russian is as follows:
Вся информация о продуктах на нашем веб-сайте предоставляется только в ознакомительных целях."
We recommend that you do not solely rely on the information presented on our website.,"Мы рекомендуем, чтобы вы не полагались исключительно на ту информацию, что представлена на нашем веб-сайте.","A possible translation in Russian is as follows:
Мы рекомендуем вам не полагаться исключительно на информацию, представленную на нашем веб-сайте."
"Please always read the labels, warnings, and directions provided with the product before using or consuming a product.","Пожалуйста, всегда читайте этикетки, предупреждения и инструкции, которые предоставляются с продуктом, перед использованием или употреблением продукта.","A possible translation in Russian is as follows: Пожалуйста, всегда читайте этикетки, предупреждения и инструкции, прилагаемые к продукту, перед использованием или употреблением продукта."
"In the event of any safety concerns or for any other information about a product, please carefully read any instructions provided on the label or packaging and contact the manufacturer.","В случае возникновения любых беспокойств о безопасности или о любой другой информации о продукте, пожалуйста, внимательно прочитайте все предоставленные инструкции на этикетке или упаковке, и свяжитесь с производителем.","A possible translation in Russian is as follows:
В случае возникновения каких-либо вопросов по безопасности или любой другой информации о продукте, пожалуйста, внимательно прочтите любые инструкции, указанные на этикетке или упаковке, и обратитесь к производителю."
"Content on this site is not intended to substitute for advice given by medical practitioner, pharmacist, or other licensed health-care professional.","Материал на этом веб-сайте не предназначен для замены рекомендаций, данных практикующим врачом, фармацевтом или другим лицензированным медицинским специалистом.",AI
Contact your health-care provider immediately if you suspect that you have a medical problem.,"Незамедлительно обратитесь к своему лечащему врачу, если вы подозреваете наличие проблемы со здоровьем.","A possible translation in Russian is as follows:
Немедленно обратитесь к своему лечащему врачу, если вы подозреваете, что у вас есть какая-либо медицинская проблема."
"Information and statements about products are not intended to be used to diagnose, treat, cure, or prevent any disease or health condition.","Информация и заявления о продуктах не предназначены для использования в качестве диагноза, лечения или профилактики какого-либо заболевания или состояния здоровья.","A possible translation in Russian is as follows:
Информация и заявления о продуктах не предназначены для использования в качестве диагностических, лечебных, профилактических средств или для лечения каких-либо заболеваний или нарушений здоровья."
Organicsbeauty accepts no liability for inaccuracies or misstatements about products by manufacturers or other third parties.,Organicsbeauty не несет ответственности за неточности или искажения о продуктах производителями или третьими лицами.,"A possible translation in Russian is as follows:
Organicsbeauty не несет ответственности за неточности или недостоверные сведения о продукции, предоставленные производителями или другими третьими лицами."
This does not affect your statutory rights.,Это не затрагивает ваши законные права.,"A possible translation in Russian is as follows:
Это не влияет на ваши законные права."
Customer gets mad at me because I didn't know he needed help,"Покупатель разозлился на меня за то, что я не знал, что ему нужна помощь","A possible translation in Russian is as follows:
Клиент рассердился на меня, потому что я не знал, что ему нужна помощь."
I work at a grocery store shopping for pickup/delivery orders.,Я работаю в продуктовом магазине на выдаче и доставке заказов.,"A possible translation in Russian is as follows:
Я работаю в продуктовом магазине, где заказывают продукты на вынос/доставку."
"I often have customers ask where an item is and they ask in the form of a greeting + question, or just a question.","Покупатели часто спрашивают меня, где находится товар и они спрашивают в форме приветствия + вопрос или просто спрашивают.","A possible translation in Russian is as follows:
Мне часто звонят клиенты и спрашивают, где находится товар, и они спрашивают в форме приветствия + вопроса или просто вопроса."
I also have customers that just say hello/good morning/etc.,"Есть также покупатели, которые просто говорят «добрый день» или «доброе утро» и т. д.","A possible translation in Russian is as follows:
У меня также есть клиенты, которые просто говорят ""добрый день"" или ""доброе утро"" и т. д."
"I passed by a customer who said hello, and I said hello back, then waited a few seconds to see if he had a question.","Я прошел мимо покупателя, который поздоровался и поздоровался в ответ, затем подождал несколько секунд, чтобы выяснить, есть ли у него вопросы.","A possible translation in Russian is as follows:
Я проходил мимо одного клиента, который поздоровался, и я ответил ему, а затем подождал несколько секунд, чтобы посмотреть, не задаст ли он вопрос."
"He didn't say anything else, so I moved on and continued shopping.","Он ничего больше не сказал, поэтому я пошел дальше и продолжил делать покупки.","A possible translation in Russian is as follows:
Он больше ничего не сказал, поэтому я пошел дальше и продолжил делать покупки."
"He then said ""hello?"" again, in a rude tone, and asked if I worked here angrily.","Потом он снова сказал «добрый день?» достаточно грубым тоном и гневно спросил, работаю ли я здесь.","A possible translation in Russian is as follows:
Он затем снова сказал ""добрый день?"" грубым тоном и с гневом спросил, работаю ли я здесь."
"I said I did, and he asked where an item was, again in a rude tone.","Я сказал, что да и он спросил, где находится товар, опять грубым тоном.","A possible translation in Russian is as follows:
Я сказал, что да, и он спросил, где находится какой-то предмет, снова грубым тоном."
"I pointed where I believed it would be located, and said that I thought it should be there but it looks like we were out of it.","Я показал туда, где это должно было находиться и сказал, что думаю, это должно быть там, но, кажется, наши запасы закончились.","A possible translation in Russian is as follows:
Я указал, где, по моему мнению, она будет находиться, и сказал, что я думаю, что она должна быть там, но, похоже, у нас ее нет."
"He then just said ""forget it"" angrily and walked away.",Затем он только сердито сказал «не обращай внимания» и ушел.,"A possible translation in Russian is as follows:
Он просто сказал ""забудь"" в гневе и ушел."
How was I supposed to have known he needed help?,"Как я мог догадаться, что ему нужна помощь?","A possible translation in Russian is as follows:
Как я могла знать, что ему нужна помощь?"
"He just said ""hello"" which plenty of customers say to be polite.","Он просто сказал «добрый день» — то, что многие покупатели говорят в знак вежливости.","A possible translation in Russian is as follows:
Он просто сказал ""добрый день"", что многие клиенты говорят, чтобы быть вежливым."
"This is the only customer I've had who has just said hello without asking a question, then expected me to know he needed help.","Это единственный покупатель, которого я встречал, кто просто поздоровался, ничего не спросив, а затем ждал, когда я догадаюсь, что ему нужна помощь.","A possible translation in Russian is as follows:
Это был единственный клиент, у которого я был, который просто поздоровался, не задавая вопросов, а затем ожидал, что я узнаю, что ему нужна помощь."
